,OECD_CPI_2015idx_USA,OECD_Unemp_rate_pct_USA
2014-01-14,99.0368214580694,6.7
2014-01-15,99.0368214580694,6.7
2014-01-16,99.0368214580694,6.7
2014-01-17,99.0368214580694,6.7
2014-01-18,99.0368214580694,6.7
2014-01-19,99.0368214580694,6.7
2014-01-20,99.0368214580694,6.7
2014-01-21,99.0368214580694,6.7
2014-01-22,99.0368214580694,6.7
2014-01-23,99.0368214580694,6.7
2014-01-24,99.0368214580694,6.7
2014-01-25,99.0368214580694,6.7
2014-01-26,99.0368214580694,6.7
2014-01-27,99.0368214580694,6.7
2014-01-28,99.0368214580694,6.7
2014-01-29,99.0368214580694,6.7
2014-01-30,99.0368214580694,6.7
2014-01-31,99.27690407349313,6.6
2014-02-01,99.27690407349313,6.6
2014-02-02,99.27690407349313,6.6
2014-02-03,99.27690407349313,6.6
2014-02-04,99.27690407349313,6.6
2014-02-05,99.27690407349313,6.6
2014-02-06,99.27690407349313,6.6
2014-02-07,99.27690407349313,6.6
2014-02-08,99.27690407349313,6.6
2014-02-09,99.27690407349313,6.6
2014-02-10,99.27690407349313,6.6
2014-02-11,99.27690407349313,6.6
2014-02-12,99.27690407349313,6.6
2014-02-13,99.27690407349313,6.6
2014-02-14,99.27690407349313,6.6
2014-02-15,99.27690407349313,6.6
2014-02-16,99.27690407349313,6.6
2014-02-17,99.27690407349313,6.6
2014-02-18,99.27690407349313,6.6
2014-02-19,99.27690407349313,6.6
2014-02-20,99.27690407349313,6.6
2014-02-21,99.27690407349313,6.6
2014-02-22,99.27690407349313,6.6
2014-02-23,99.27690407349313,6.6
2014-02-24,99.27690407349313,6.6
2014-02-25,99.27690407349313,6.6
2014-02-26,99.27690407349313,6.6
2014-02-27,99.27690407349313,6.6
2014-02-28,99.38618596698124,6.7
2014-03-01,99.38618596698124,6.7
2014-03-02,99.38618596698124,6.7
2014-03-03,99.38618596698124,6.7
2014-03-04,99.38618596698124,6.7
2014-03-05,99.38618596698124,6.7
2014-03-06,99.38618596698124,6.7
2014-03-07,99.38618596698124,6.7
2014-03-08,99.38618596698124,6.7
2014-03-09,99.38618596698124,6.7
2014-03-10,99.38618596698124,6.7
2014-03-11,99.38618596698124,6.7
2014-03-12,99.38618596698124,6.7
2014-03-13,99.38618596698124,6.7
2014-03-14,99.38618596698124,6.7
2014-03-15,99.38618596698124,6.7
2014-03-16,99.38618596698124,6.7
2014-03-17,99.38618596698124,6.7
2014-03-18,99.38618596698124,6.7
2014-03-19,99.38618596698124,6.7
2014-03-20,99.38618596698124,6.7
2014-03-21,99.38618596698124,6.7
2014-03-22,99.38618596698124,6.7
2014-03-23,99.38618596698124,6.7
2014-03-24,99.38618596698124,6.7
2014-03-25,99.38618596698124,6.7
2014-03-26,99.38618596698124,6.7
2014-03-27,99.38618596698124,6.7
2014-03-28,99.38618596698124,6.7
2014-03-29,99.38618596698124,6.7
2014-03-30,99.38618596698124,6.7
2014-03-31,99.58913805488777,6.7
2014-04-01,99.58913805488777,6.7
2014-04-02,99.58913805488777,6.7
2014-04-03,99.58913805488777,6.7
2014-04-04,99.58913805488777,6.7
2014-04-05,99.58913805488777,6.7
2014-04-06,99.58913805488777,6.7
2014-04-07,99.58913805488777,6.7
2014-04-08,99.58913805488777,6.7
2014-04-09,99.58913805488777,6.7
2014-04-10,99.58913805488777,6.7
2014-04-11,99.58913805488777,6.7
2014-04-12,99.58913805488777,6.7
2014-04-13,99.58913805488777,6.7
2014-04-14,99.58913805488777,6.7
2014-04-15,99.58913805488777,6.7
2014-04-16,99.58913805488777,6.7
2014-04-17,99.58913805488777,6.7
2014-04-18,99.58913805488777,6.7
2014-04-19,99.58913805488777,6.7
2014-04-20,99.58913805488777,6.7
2014-04-21,99.58913805488777,6.7
2014-04-22,99.58913805488777,6.7
2014-04-23,99.58913805488777,6.7
2014-04-24,99.58913805488777,6.7
2014-04-25,99.58913805488777,6.7
2014-04-26,99.58913805488777,6.7
2014-04-27,99.58913805488777,6.7
2014-04-28,99.58913805488777,6.7
2014-04-29,99.58913805488777,6.7
2014-04-30,99.77479069247379,6.2
2014-05-01,99.77479069247379,6.2
2014-05-02,99.77479069247379,6.2
2014-05-03,99.77479069247379,6.2
2014-05-04,99.77479069247379,6.2
2014-05-05,99.77479069247379,6.2
2014-05-06,99.77479069247379,6.2
2014-05-07,99.77479069247379,6.2
2014-05-08,99.77479069247379,6.2
2014-05-09,99.77479069247379,6.2
2014-05-10,99.77479069247379,6.2
2014-05-11,99.77479069247379,6.2
2014-05-12,99.77479069247379,6.2
2014-05-13,99.77479069247379,6.2
2014-05-14,99.77479069247379,6.2
2014-05-15,99.77479069247379,6.2
2014-05-16,99.77479069247379,6.2
2014-05-17,99.77479069247379,6.2
2014-05-18,99.77479069247379,6.2
2014-05-19,99.77479069247379,6.2
2014-05-20,99.77479069247379,6.2
2014-05-21,99.77479069247379,6.2
2014-05-22,99.77479069247379,6.2
2014-05-23,99.77479069247379,6.2
2014-05-24,99.77479069247379,6.2
2014-05-25,99.77479069247379,6.2
2014-05-26,99.77479069247379,6.2
2014-05-27,99.77479069247379,6.2
2014-05-28,99.77479069247379,6.2
2014-05-29,99.77479069247379,6.2
2014-05-30,99.77479069247379,6.2
2014-05-31,99.96466270818675,6.3
2014-06-01,99.96466270818675,6.3
2014-06-02,99.96466270818675,6.3
2014-06-03,99.96466270818675,6.3
2014-06-04,99.96466270818675,6.3
2014-06-05,99.96466270818675,6.3
2014-06-06,99.96466270818675,6.3
2014-06-07,99.96466270818675,6.3
2014-06-08,99.96466270818675,6.3
2014-06-09,99.96466270818675,6.3
2014-06-10,99.96466270818675,6.3
2014-06-11,99.96466270818675,6.3
2014-06-12,99.96466270818675,6.3
2014-06-13,99.96466270818675,6.3
2014-06-14,99.96466270818675,6.3
2014-06-15,99.96466270818675,6.3
2014-06-16,99.96466270818675,6.3
2014-06-17,99.96466270818675,6.3
2014-06-18,99.96466270818675,6.3
2014-06-19,99.96466270818675,6.3
2014-06-20,99.96466270818675,6.3
2014-06-21,99.96466270818675,6.3
2014-06-22,99.96466270818675,6.3
2014-06-23,99.96466270818675,6.3
2014-06-24,99.96466270818675,6.3
2014-06-25,99.96466270818675,6.3
2014-06-26,99.96466270818675,6.3
2014-06-27,99.96466270818675,6.3
2014-06-28,99.96466270818675,6.3
2014-06-29,99.96466270818675,6.3
2014-06-30,100.09672924356043,6.1
2014-07-01,100.09672924356043,6.1
2014-07-02,100.09672924356043,6.1
2014-07-03,100.09672924356043,6.1
2014-07-04,100.09672924356043,6.1
2014-07-05,100.09672924356043,6.1
2014-07-06,100.09672924356043,6.1
2014-07-07,100.09672924356043,6.1
2014-07-08,100.09672924356043,6.1
2014-07-09,100.09672924356043,6.1
2014-07-10,100.09672924356043,6.1
2014-07-11,100.09672924356043,6.1
2014-07-12,100.09672924356043,6.1
2014-07-13,100.09672924356043,6.1
2014-07-14,100.09672924356043,6.1
2014-07-15,100.09672924356043,6.1
2014-07-16,100.09672924356043,6.1
2014-07-17,100.09672924356043,6.1
2014-07-18,100.09672924356043,6.1
2014-07-19,100.09672924356043,6.1
2014-07-20,100.09672924356043,6.1
2014-07-21,100.09672924356043,6.1
2014-07-22,100.09672924356043,6.1
2014-07-23,100.09672924356043,6.1
2014-07-24,100.09672924356043,6.1
2014-07-25,100.09672924356043,6.1
2014-07-26,100.09672924356043,6.1
2014-07-27,100.09672924356043,6.1
2014-07-28,100.09672924356043,6.1
2014-07-29,100.09672924356043,6.1
2014-07-30,100.09672924356043,6.1
2014-07-31,100.20938663955012,6.2
2014-08-01,100.20938663955012,6.2
2014-08-02,100.20938663955012,6.2
2014-08-03,100.20938663955012,6.2
2014-08-04,100.20938663955012,6.2
2014-08-05,100.20938663955012,6.2
2014-08-06,100.20938663955012,6.2
2014-08-07,100.20938663955012,6.2
2014-08-08,100.20938663955012,6.2
2014-08-09,100.20938663955012,6.2
2014-08-10,100.20938663955012,6.2
2014-08-11,100.20938663955012,6.2
2014-08-12,100.20938663955012,6.2
2014-08-13,100.20938663955012,6.2
2014-08-14,100.20938663955012,6.2
2014-08-15,100.20938663955012,6.2
2014-08-16,100.20938663955012,6.2
2014-08-17,100.20938663955012,6.2
2014-08-18,100.20938663955012,6.2
2014-08-19,100.20938663955012,6.2
2014-08-20,100.20938663955012,6.2
2014-08-21,100.20938663955012,6.2
2014-08-22,100.20938663955012,6.2
2014-08-23,100.20938663955012,6.2
2014-08-24,100.20938663955012,6.2
2014-08-25,100.20938663955012,6.2
2014-08-26,100.20938663955012,6.2
2014-08-27,100.20938663955012,6.2
2014-08-28,100.20938663955012,6.2
2014-08-29,100.20938663955012,6.2
2014-08-30,100.20938663955012,6.2
2014-08-31,100.19335300266769,6.1
2014-09-01,100.19335300266769,6.1
2014-09-02,100.19335300266769,6.1
2014-09-03,100.19335300266769,6.1
2014-09-04,100.19335300266769,6.1
2014-09-05,100.19335300266769,6.1
2014-09-06,100.19335300266769,6.1
2014-09-07,100.19335300266769,6.1
2014-09-08,100.19335300266769,6.1
2014-09-09,100.19335300266769,6.1
2014-09-10,100.19335300266769,6.1
2014-09-11,100.19335300266769,6.1
2014-09-12,100.19335300266769,6.1
2014-09-13,100.19335300266769,6.1
2014-09-14,100.19335300266769,6.1
2014-09-15,100.19335300266769,6.1
2014-09-16,100.19335300266769,6.1
2014-09-17,100.19335300266769,6.1
2014-09-18,100.19335300266769,6.1
2014-09-19,100.19335300266769,6.1
2014-09-20,100.19335300266769,6.1
2014-09-21,100.19335300266769,6.1
2014-09-22,100.19335300266769,6.1
2014-09-23,100.19335300266769,6.1
2014-09-24,100.19335300266769,6.1
2014-09-25,100.19335300266769,6.1
2014-09-26,100.19335300266769,6.1
2014-09-27,100.19335300266769,6.1
2014-09-28,100.19335300266769,6.1
2014-09-29,100.19335300266769,6.1
2014-09-30,100.20052594548352,5.9
2014-10-01,100.20052594548352,5.9
2014-10-02,100.20052594548352,5.9
2014-10-03,100.20052594548352,5.9
2014-10-04,100.20052594548352,5.9
2014-10-05,100.20052594548352,5.9
2014-10-06,100.20052594548352,5.9
2014-10-07,100.20052594548352,5.9
2014-10-08,100.20052594548352,5.9
2014-10-09,100.20052594548352,5.9
2014-10-10,100.20052594548352,5.9
2014-10-11,100.20052594548352,5.9
2014-10-12,100.20052594548352,5.9
2014-10-13,100.20052594548352,5.9
2014-10-14,100.20052594548352,5.9
2014-10-15,100.20052594548352,5.9
2014-10-16,100.20052594548352,5.9
2014-10-17,100.20052594548352,5.9
2014-10-18,100.20052594548352,5.9
2014-10-19,100.20052594548352,5.9
2014-10-20,100.20052594548352,5.9
2014-10-21,100.20052594548352,5.9
2014-10-22,100.20052594548352,5.9
2014-10-23,100.20052594548352,5.9
2014-10-24,100.20052594548352,5.9
2014-10-25,100.20052594548352,5.9
2014-10-26,100.20052594548352,5.9
2014-10-27,100.20052594548352,5.9
2014-10-28,100.20052594548352,5.9
2014-10-29,100.20052594548352,5.9
2014-10-30,100.20052594548352,5.9
2014-10-31,100.18069486828682,5.7
2014-11-01,100.18069486828682,5.7
2014-11-02,100.18069486828682,5.7
2014-11-03,100.18069486828682,5.7
2014-11-04,100.18069486828682,5.7
2014-11-05,100.18069486828682,5.7
2014-11-06,100.18069486828682,5.7
2014-11-07,100.18069486828682,5.7
2014-11-08,100.18069486828682,5.7
2014-11-09,100.18069486828682,5.7
2014-11-10,100.18069486828682,5.7
2014-11-11,100.18069486828682,5.7
2014-11-12,100.18069486828682,5.7
2014-11-13,100.18069486828682,5.7
2014-11-14,100.18069486828682,5.7
2014-11-15,100.18069486828682,5.7
2014-11-16,100.18069486828682,5.7
2014-11-17,100.18069486828682,5.7
2014-11-18,100.18069486828682,5.7
2014-11-19,100.18069486828682,5.7
2014-11-20,100.18069486828682,5.7
2014-11-21,100.18069486828682,5.7
2014-11-22,100.18069486828682,5.7
2014-11-23,100.18069486828682,5.7
2014-11-24,100.18069486828682,5.7
2014-11-25,100.18069486828682,5.7
2014-11-26,100.18069486828682,5.7
2014-11-27,100.18069486828682,5.7
2014-11-28,100.18069486828682,5.7
2014-11-29,100.18069486828682,5.7
2014-11-30,99.99208866601195,5.8
2014-12-01,99.99208866601195,5.8
2014-12-02,99.99208866601195,5.8
2014-12-03,99.99208866601195,5.8
2014-12-04,99.99208866601195,5.8
2014-12-05,99.99208866601195,5.8
2014-12-06,99.99208866601195,5.8
2014-12-07,99.99208866601195,5.8
2014-12-08,99.99208866601195,5.8
2014-12-09,99.99208866601195,5.8
2014-12-10,99.99208866601195,5.8
2014-12-11,99.99208866601195,5.8
2014-12-12,99.99208866601195,5.8
2014-12-13,99.99208866601195,5.8
2014-12-14,99.99208866601195,5.8
2014-12-15,99.99208866601195,5.8
2014-12-16,99.99208866601195,5.8
2014-12-17,99.99208866601195,5.8
2014-12-18,99.99208866601195,5.8
2014-12-19,99.99208866601195,5.8
2014-12-20,99.99208866601195,5.8
2014-12-21,99.99208866601195,5.8
2014-12-22,99.99208866601195,5.8
2014-12-23,99.99208866601195,5.8
2014-12-24,99.99208866601195,5.8
2014-12-25,99.99208866601195,5.8
2014-12-26,99.99208866601195,5.8
2014-12-27,99.99208866601195,5.8
2014-12-28,99.99208866601195,5.8
2014-12-29,99.99208866601195,5.8
2014-12-30,99.99208866601195,5.8
2014-12-31,99.68365212493157,5.6
2015-01-01,99.68365212493157,5.6
2015-01-02,99.68365212493157,5.6
2015-01-03,99.68365212493157,5.6
2015-01-04,99.68365212493157,5.6
2015-01-05,99.68365212493157,5.6
2015-01-06,99.68365212493157,5.6
2015-01-07,99.68365212493157,5.6
2015-01-08,99.68365212493157,5.6
2015-01-09,99.68365212493157,5.6
2015-01-10,99.68365212493157,5.6
2015-01-11,99.68365212493157,5.6
2015-01-12,99.68365212493157,5.6
2015-01-13,99.68365212493157,5.6
2015-01-14,99.68365212493157,5.6
2015-01-15,99.68365212493157,5.6
2015-01-16,99.68365212493157,5.6
2015-01-17,99.68365212493157,5.6
2015-01-18,99.68365212493157,5.6
2015-01-19,99.68365212493157,5.6
2015-01-20,99.68365212493157,5.6
2015-01-21,99.68365212493157,5.6
2015-01-22,99.68365212493157,5.6
2015-01-23,99.68365212493157,5.6
2015-01-24,99.68365212493157,5.6
2015-01-25,99.68365212493157,5.6
2015-01-26,99.68365212493157,5.6
2015-01-27,99.68365212493157,5.6
2015-01-28,99.68365212493157,5.6
2015-01-29,99.68365212493157,5.6
2015-01-30,99.68365212493157,5.6
2015-01-31,99.04863571682488,5.7
2015-02-01,99.04863571682488,5.7
2015-02-02,99.04863571682488,5.7
2015-02-03,99.04863571682488,5.7
2015-02-04,99.04863571682488,5.7
2015-02-05,99.04863571682488,5.7
2015-02-06,99.04863571682488,5.7
2015-02-07,99.04863571682488,5.7
2015-02-08,99.04863571682488,5.7
2015-02-09,99.04863571682488,5.7
2015-02-10,99.04863571682488,5.7
2015-02-11,99.04863571682488,5.7
2015-02-12,99.04863571682488,5.7
2015-02-13,99.04863571682488,5.7
2015-02-14,99.04863571682488,5.7
2015-02-15,99.04863571682488,5.7
2015-02-16,99.04863571682488,5.7
2015-02-17,99.04863571682488,5.7
2015-02-18,99.04863571682488,5.7
2015-02-19,99.04863571682488,5.7
2015-02-20,99.04863571682488,5.7
2015-02-21,99.04863571682488,5.7
2015-02-22,99.04863571682488,5.7
2015-02-23,99.04863571682488,5.7
2015-02-24,99.04863571682488,5.7
2015-02-25,99.04863571682488,5.7
2015-02-26,99.04863571682488,5.7
2015-02-27,99.04863571682488,5.7
2015-02-28,99.2996887153787,5.5
2015-03-01,99.2996887153787,5.5
2015-03-02,99.2996887153787,5.5
2015-03-03,99.2996887153787,5.5
2015-03-04,99.2996887153787,5.5
2015-03-05,99.2996887153787,5.5
2015-03-06,99.2996887153787,5.5
2015-03-07,99.2996887153787,5.5
2015-03-08,99.2996887153787,5.5
2015-03-09,99.2996887153787,5.5
2015-03-10,99.2996887153787,5.5
2015-03-11,99.2996887153787,5.5
2015-03-12,99.2996887153787,5.5
2015-03-13,99.2996887153787,5.5
2015-03-14,99.2996887153787,5.5
2015-03-15,99.2996887153787,5.5
2015-03-16,99.2996887153787,5.5
2015-03-17,99.2996887153787,5.5
2015-03-18,99.2996887153787,5.5
2015-03-19,99.2996887153787,5.5
2015-03-20,99.2996887153787,5.5
2015-03-21,99.2996887153787,5.5
2015-03-22,99.2996887153787,5.5
2015-03-23,99.2996887153787,5.5
2015-03-24,99.2996887153787,5.5
2015-03-25,99.2996887153787,5.5
2015-03-26,99.2996887153787,5.5
2015-03-27,99.2996887153787,5.5
2015-03-28,99.2996887153787,5.5
2015-03-29,99.2996887153787,5.5
2015-03-30,99.2996887153787,5.5
2015-03-31,99.56719728862761,5.4
2015-04-01,99.56719728862761,5.4
2015-04-02,99.56719728862761,5.4
2015-04-03,99.56719728862761,5.4
2015-04-04,99.56719728862761,5.4
2015-04-05,99.56719728862761,5.4
2015-04-06,99.56719728862761,5.4
2015-04-07,99.56719728862761,5.4
2015-04-08,99.56719728862761,5.4
2015-04-09,99.56719728862761,5.4
2015-04-10,99.56719728862761,5.4
2015-04-11,99.56719728862761,5.4
2015-04-12,99.56719728862761,5.4
2015-04-13,99.56719728862761,5.4
2015-04-14,99.56719728862761,5.4
2015-04-15,99.56719728862761,5.4
2015-04-16,99.56719728862761,5.4
2015-04-17,99.56719728862761,5.4
2015-04-18,99.56719728862761,5.4
2015-04-19,99.56719728862761,5.4
2015-04-20,99.56719728862761,5.4
2015-04-21,99.56719728862761,5.4
2015-04-22,99.56719728862761,5.4
2015-04-23,99.56719728862761,5.4
2015-04-24,99.56719728862761,5.4
2015-04-25,99.56719728862761,5.4
2015-04-26,99.56719728862761,5.4
2015-04-27,99.56719728862761,5.4
2015-04-28,99.56719728862761,5.4
2015-04-29,99.56719728862761,5.4
2015-04-30,99.6709939905507,5.4
2015-05-01,99.6709939905507,5.4
2015-05-02,99.6709939905507,5.4
2015-05-03,99.6709939905507,5.4
2015-05-04,99.6709939905507,5.4
2015-05-05,99.6709939905507,5.4
2015-05-06,99.6709939905507,5.4
2015-05-07,99.6709939905507,5.4
2015-05-08,99.6709939905507,5.4
2015-05-09,99.6709939905507,5.4
2015-05-10,99.6709939905507,5.4
2015-05-11,99.6709939905507,5.4
2015-05-12,99.6709939905507,5.4
2015-05-13,99.6709939905507,5.4
2015-05-14,99.6709939905507,5.4
2015-05-15,99.6709939905507,5.4
2015-05-16,99.6709939905507,5.4
2015-05-17,99.6709939905507,5.4
2015-05-18,99.6709939905507,5.4
2015-05-19,99.6709939905507,5.4
2015-05-20,99.6709939905507,5.4
2015-05-21,99.6709939905507,5.4
2015-05-22,99.6709939905507,5.4
2015-05-23,99.6709939905507,5.4
2015-05-24,99.6709939905507,5.4
2015-05-25,99.6709939905507,5.4
2015-05-26,99.6709939905507,5.4
2015-05-27,99.6709939905507,5.4
2015-05-28,99.6709939905507,5.4
2015-05-29,99.6709939905507,5.4
2015-05-30,99.6709939905507,5.4
2015-05-31,99.99968354664047,5.6
2015-06-01,99.99968354664047,5.6
2015-06-02,99.99968354664047,5.6
2015-06-03,99.99968354664047,5.6
2015-06-04,99.99968354664047,5.6
2015-06-05,99.99968354664047,5.6
2015-06-06,99.99968354664047,5.6
2015-06-07,99.99968354664047,5.6
2015-06-08,99.99968354664047,5.6
2015-06-09,99.99968354664047,5.6
2015-06-10,99.99968354664047,5.6
2015-06-11,99.99968354664047,5.6
2015-06-12,99.99968354664047,5.6
2015-06-13,99.99968354664047,5.6
2015-06-14,99.99968354664047,5.6
2015-06-15,99.99968354664047,5.6
2015-06-16,99.99968354664047,5.6
2015-06-17,99.99968354664047,5.6
2015-06-18,99.99968354664047,5.6
2015-06-19,99.99968354664047,5.6
2015-06-20,99.99968354664047,5.6
2015-06-21,99.99968354664047,5.6
2015-06-22,99.99968354664047,5.6
2015-06-23,99.99968354664047,5.6
2015-06-24,99.99968354664047,5.6
2015-06-25,99.99968354664047,5.6
2015-06-26,99.99968354664047,5.6
2015-06-27,99.99968354664047,5.6
2015-06-28,99.99968354664047,5.6
2015-06-29,99.99968354664047,5.6
2015-06-30,100.2764747517687,5.3
2015-07-01,100.2764747517687,5.3
2015-07-02,100.2764747517687,5.3
2015-07-03,100.2764747517687,5.3
2015-07-04,100.2764747517687,5.3
2015-07-05,100.2764747517687,5.3
2015-07-06,100.2764747517687,5.3
2015-07-07,100.2764747517687,5.3
2015-07-08,100.2764747517687,5.3
2015-07-09,100.2764747517687,5.3
2015-07-10,100.2764747517687,5.3
2015-07-11,100.2764747517687,5.3
2015-07-12,100.2764747517687,5.3
2015-07-13,100.2764747517687,5.3
2015-07-14,100.2764747517687,5.3
2015-07-15,100.2764747517687,5.3
2015-07-16,100.2764747517687,5.3
2015-07-17,100.2764747517687,5.3
2015-07-18,100.2764747517687,5.3
2015-07-19,100.2764747517687,5.3
2015-07-20,100.2764747517687,5.3
2015-07-21,100.2764747517687,5.3
2015-07-22,100.2764747517687,5.3
2015-07-23,100.2764747517687,5.3
2015-07-24,100.2764747517687,5.3
2015-07-25,100.2764747517687,5.3
2015-07-26,100.2764747517687,5.3
2015-07-27,100.2764747517687,5.3
2015-07-28,100.2764747517687,5.3
2015-07-29,100.2764747517687,5.3
2015-07-30,100.2764747517687,5.3
2015-07-31,100.43554530715491,5.2
2015-08-01,100.43554530715491,5.2
2015-08-02,100.43554530715491,5.2
2015-08-03,100.43554530715491,5.2
2015-08-04,100.43554530715491,5.2
2015-08-05,100.43554530715491,5.2
2015-08-06,100.43554530715491,5.2
2015-08-07,100.43554530715491,5.2
2015-08-08,100.43554530715491,5.2
2015-08-09,100.43554530715491,5.2
2015-08-10,100.43554530715491,5.2
2015-08-11,100.43554530715491,5.2
2015-08-12,100.43554530715491,5.2
2015-08-13,100.43554530715491,5.2
2015-08-14,100.43554530715491,5.2
2015-08-15,100.43554530715491,5.2
2015-08-16,100.43554530715491,5.2
2015-08-17,100.43554530715491,5.2
2015-08-18,100.43554530715491,5.2
2015-08-19,100.43554530715491,5.2
2015-08-20,100.43554530715491,5.2
2015-08-21,100.43554530715491,5.2
2015-08-22,100.43554530715491,5.2
2015-08-23,100.43554530715491,5.2
2015-08-24,100.43554530715491,5.2
2015-08-25,100.43554530715491,5.2
2015-08-26,100.43554530715491,5.2
2015-08-27,100.43554530715491,5.2
2015-08-28,100.43554530715491,5.2
2015-08-29,100.43554530715491,5.2
2015-08-30,100.43554530715491,5.2
2015-08-31,100.4351233693422,5.1
2015-09-01,100.4351233693422,5.1
2015-09-02,100.4351233693422,5.1
2015-09-03,100.4351233693422,5.1
2015-09-04,100.4351233693422,5.1
2015-09-05,100.4351233693422,5.1
2015-09-06,100.4351233693422,5.1
2015-09-07,100.4351233693422,5.1
2015-09-08,100.4351233693422,5.1
2015-09-09,100.4351233693422,5.1
2015-09-10,100.4351233693422,5.1
2015-09-11,100.4351233693422,5.1
2015-09-12,100.4351233693422,5.1
2015-09-13,100.4351233693422,5.1
2015-09-14,100.4351233693422,5.1
2015-09-15,100.4351233693422,5.1
2015-09-16,100.4351233693422,5.1
2015-09-17,100.4351233693422,5.1
2015-09-18,100.4351233693422,5.1
2015-09-19,100.4351233693422,5.1
2015-09-20,100.4351233693422,5.1
2015-09-21,100.4351233693422,5.1
2015-09-22,100.4351233693422,5.1
2015-09-23,100.4351233693422,5.1
2015-09-24,100.4351233693422,5.1
2015-09-25,100.4351233693422,5.1
2015-09-26,100.4351233693422,5.1
2015-09-27,100.4351233693422,5.1
2015-09-28,100.4351233693422,5.1
2015-09-29,100.4351233693422,5.1
2015-09-30,100.20938663955012,5.0
2015-10-01,100.20938663955012,5.0
2015-10-02,100.20938663955012,5.0
2015-10-03,100.20938663955012,5.0
2015-10-04,100.20938663955012,5.0
2015-10-05,100.20938663955012,5.0
2015-10-06,100.20938663955012,5.0
2015-10-07,100.20938663955012,5.0
2015-10-08,100.20938663955012,5.0
2015-10-09,100.20938663955012,5.0
2015-10-10,100.20938663955012,5.0
2015-10-11,100.20938663955012,5.0
2015-10-12,100.20938663955012,5.0
2015-10-13,100.20938663955012,5.0
2015-10-14,100.20938663955012,5.0
2015-10-15,100.20938663955012,5.0
2015-10-16,100.20938663955012,5.0
2015-10-17,100.20938663955012,5.0
2015-10-18,100.20938663955012,5.0
2015-10-19,100.20938663955012,5.0
2015-10-20,100.20938663955012,5.0
2015-10-21,100.20938663955012,5.0
2015-10-22,100.20938663955012,5.0
2015-10-23,100.20938663955012,5.0
2015-10-24,100.20938663955012,5.0
2015-10-25,100.20938663955012,5.0
2015-10-26,100.20938663955012,5.0
2015-10-27,100.20938663955012,5.0
2015-10-28,100.20938663955012,5.0
2015-10-29,100.20938663955012,5.0
2015-10-30,100.20938663955012,5.0
2015-10-31,100.30854202553357,5.0
2015-11-01,100.30854202553357,5.0
2015-11-02,100.30854202553357,5.0
2015-11-03,100.30854202553357,5.0
2015-11-04,100.30854202553357,5.0
2015-11-05,100.30854202553357,5.0
2015-11-06,100.30854202553357,5.0
2015-11-07,100.30854202553357,5.0
2015-11-08,100.30854202553357,5.0
2015-11-09,100.30854202553357,5.0
2015-11-10,100.30854202553357,5.0
2015-11-11,100.30854202553357,5.0
2015-11-12,100.30854202553357,5.0
2015-11-13,100.30854202553357,5.0
2015-11-14,100.30854202553357,5.0
2015-11-15,100.30854202553357,5.0
2015-11-16,100.30854202553357,5.0
2015-11-17,100.30854202553357,5.0
2015-11-18,100.30854202553357,5.0
2015-11-19,100.30854202553357,5.0
2015-11-20,100.30854202553357,5.0
2015-11-21,100.30854202553357,5.0
2015-11-22,100.30854202553357,5.0
2015-11-23,100.30854202553357,5.0
2015-11-24,100.30854202553357,5.0
2015-11-25,100.30854202553357,5.0
2015-11-26,100.30854202553357,5.0
2015-11-27,100.30854202553357,5.0
2015-11-28,100.30854202553357,5.0
2015-11-29,100.30854202553357,5.0
2015-11-30,100.42837236433908,5.1
2015-12-01,100.42837236433908,5.1
2015-12-02,100.42837236433908,5.1
2015-12-03,100.42837236433908,5.1
2015-12-04,100.42837236433908,5.1
2015-12-05,100.42837236433908,5.1
2015-12-06,100.42837236433908,5.1
2015-12-07,100.42837236433908,5.1
2015-12-08,100.42837236433908,5.1
2015-12-09,100.42837236433908,5.1
2015-12-10,100.42837236433908,5.1
2015-12-11,100.42837236433908,5.1
2015-12-12,100.42837236433908,5.1
2015-12-13,100.42837236433908,5.1
2015-12-14,100.42837236433908,5.1
2015-12-15,100.42837236433908,5.1
2015-12-16,100.42837236433908,5.1
2015-12-17,100.42837236433908,5.1
2015-12-18,100.42837236433908,5.1
2015-12-19,100.42837236433908,5.1
2015-12-20,100.42837236433908,5.1
2015-12-21,100.42837236433908,5.1
2015-12-22,100.42837236433908,5.1
2015-12-23,100.42837236433908,5.1
2015-12-24,100.42837236433908,5.1
2015-12-25,100.42837236433908,5.1
2015-12-26,100.42837236433908,5.1
2015-12-27,100.42837236433908,5.1
2015-12-28,100.42837236433908,5.1
2015-12-29,100.42837236433908,5.1
2015-12-30,100.42837236433908,5.1
2015-12-31,100.32035628428903,5.0
2016-01-01,100.32035628428903,5.0
2016-01-02,100.32035628428903,5.0
2016-01-03,100.32035628428903,5.0
2016-01-04,100.32035628428903,5.0
2016-01-05,100.32035628428903,5.0
2016-01-06,100.32035628428903,5.0
2016-01-07,100.32035628428903,5.0
2016-01-08,100.32035628428903,5.0
2016-01-09,100.32035628428903,5.0
2016-01-10,100.32035628428903,5.0
2016-01-11,100.32035628428903,5.0
2016-01-12,100.32035628428903,5.0
2016-01-13,100.32035628428903,5.0
2016-01-14,100.32035628428903,5.0
2016-01-15,100.32035628428903,5.0
2016-01-16,100.32035628428903,5.0
2016-01-17,100.32035628428903,5.0
2016-01-18,100.32035628428903,5.0
