Date,S&P500,NASDAQ,DowJones,CAC40,DAX,FTSE100,Nikkei225,HangSeng,MSCIWorld,US10Y,US2Y,TLT,IEF,BND,LQD,Apple,Microsoft,Google,Amazon,Meta
2010-01-25,0.004598098012701168,0.0024985419913143847,0.002347383137700554,-0.010189001026523092,-0.011228466355710287,-0.008052082842259112,-0.007351778371840423,-0.00615785968153959,0.0,0.008893847806781041,0.0,-0.004565816072308104,-0.0022066809430981715,-0.0013844225189048043,-9.497397834834498e-05,0.02690285727884989,0.012430940443761251,-0.018199698418153387,-0.009223380956577043,0.0
2010-01-26,-0.004203199573680982,-0.0031979682482469185,-0.0002520690105956014,0.006660745602228069,0.006669790443912138,0.003155732234398023,-0.01782704032839777,-0.023750248661683404,0.0,0.0,0.4444443340654771,0.00032786389801775506,0.0019907455811494223,0.0023936968421351956,-0.0026509941083604494,0.014132909748215017,0.006138850092856529,0.004481455258211531,-0.006898859792041745,0.0
2010-01-27,0.004880152210944955,0.008022730460319094,0.0041072126677839105,-0.012408587708472862,-0.004538771808951458,-0.011256590695868152,-0.007089414851121578,-0.0037922578886879776,0.0,0.0038567323756131255,0.07692312100935417,-0.0005455849893305498,-0.0023185481887448844,-0.0013820430932620642,-0.0036090448358422345,0.009420312512666174,0.005763033788751981,-0.0005899143255377881,0.02736856926343112,0.0
2010-01-28,-0.011817740959567224,-0.019091439125300425,-0.011303085683146086,-0.01888664525863759,-0.018229039131546054,-0.01376134253713468,0.015822151183115363,0.016138256546889496,0.0,0.0038419151371194005,0.0,-0.0005466025452285361,-0.00033181161371720336,0.00037761547813941476,-0.0014295759127010976,-0.041322243887351284,-0.017189260441166088,-0.014406964177668513,0.02672098402100187,0.0
2010-01-29,-0.009829173828039273,-0.014524966656149663,-0.005249749815479543,0.013736190278771598,0.01235665745039305,0.008317586152121415,-0.02076473760466413,-0.011513787386683405,0.0,-0.013395304783414552,0.0,0.008742567828811554,0.003874014652145208,0.0012571271699557407,0.006394442737490236,-0.03627852578025681,-0.033607773241706274,-0.008141653349206135,-0.004919409864532542,0.0
2010-02-01,0.014266108894671836,0.011106644203782157,0.011740967505310396,0.006030295567724497,0.008146131534259915,0.011352009702948918,0.0006843954486122072,0.006051079650013724,0.0,0.012468849182113217,0.2142857218883476,-0.009077734706844032,-0.0034295649845631493,-0.0006544477751131428,-0.0044564483543848565,0.013901763958594548,0.008161958174402129,0.005811938284712603,-0.05214897242564975,0.0
2010-02-02,0.01297294837718499,0.008686490349124831,0.010929164505828926,0.013322631496665682,0.009758664982783438,0.006841464918218909,0.016273394871166635,0.0014043686322939841,0.0,-0.00519979561512085,0.05882356034843128,0.002852349894366446,0.0016643315071560583,0.0006309990727400017,0.003156261895489898,0.005803297470249991,0.0017602160626137842,-0.003564687813917833,-0.006309397554944973,0.0
2010-02-03,-0.00547431142933863,0.0003880503241406874,-0.002554160319439336,-0.004894878370620526,-0.006580131123719135,-0.005697123102553214,0.0032050859529513254,0.02219299540356845,0.0,0.01870703669317697,0.0,-0.01159618311108812,-0.0047653914112465445,-0.0006306011639903852,-0.0010496987742625308,0.017205858799690166,0.005973178448706262,0.01826338997017718,0.008296611113712604,0.0
2010-02-04,-0.031140677888039425,-0.02988711681244205,-0.026130063364768974,-0.027473519365650234,-0.024479444649135207,-0.021682095939658752,-0.004647066078445006,-0.018359134396290888,0.0,-0.025114818213402113,-0.055555583150297405,0.015828024431903565,0.0082408485303338,0.0018918565835985834,-9.533432156594301e-05,-0.036038380543694015,-0.02759349212277995,-0.02596051028741997,-0.026532324835409127,0.0
2010-02-05,0.002897118921960873,0.007382123171081778,0.001004859097118782,-0.03401504106102193,-0.017873865300585656,-0.015254977394438485,-0.028861644332173753,-0.03325988101684896,0.0,-0.01772850225510303,0.0,0.0021789531983618105,0.00320271228135649,0.0016354655889250225,-0.003054529928979144,0.0177555731009591,0.006465563868528257,0.008561401985481387,0.01250650849415047,0.0
2010-02-08,-0.00886329049344714,-0.007038403982290609,-0.01037139732616088,0.012209017904234898,0.009294643941773595,0.0062044108655869845,-0.01046719606620794,-0.005806711829870581,0.0,0.012972364287989757,0.05882356034843128,0.0013048539202893394,-0.0008811521971732184,0.00012548305482429356,0.0009576468260497073,-0.006855431956555691,-0.01070674519391046,0.00410323841156357,-0.004770483687287164,0.0
2010-02-09,0.013040132316577413,0.011674263441284305,0.015163917178377506,0.0015219238384289735,0.002444855872083096,0.003829311067280461,-0.00190115187783646,0.012244387044388239,0.0,0.011414223075360663,0.11111108351636934,-0.009990303319427851,-0.00539840628706223,-0.0020098256966598615,-0.0022962825048097324,0.01066307400462807,0.010461979777065755,0.005567333438540656,0.010271406593340249,0.0
2010-02-10,-0.0022325735201887964,-0.001394784360072343,-0.0020141655664289715,0.006324831318571977,0.006931347951358191,0.003951679659672136,0.0031299864618941076,0.0066669805044556885,0.0,0.01679056164278747,0.0,-0.009540567100720598,-0.002770063608227513,-0.0022663760530756694,-0.0077673540288618614,-0.0054537777806592524,-0.0007140863626270422,-0.003709628259640607,-0.005676555667534444,0.0
2010-02-11,0.009680437561949251,0.013753063877324001,0.01054059998826773,-0.005187604518805067,-0.005859424265285518,0.005748246297739623,0.01286635095949995,0.018495365325523316,0.0,0.010557670349719439,-0.05000002607703169,-0.005425992105160038,-0.0012211562464005121,-0.001640050654844627,0.0023197149245268722,0.01819376978400733,0.004644559062775944,0.0036485570401327827,0.023261738417602817,0.0
2010-02-12,-0.002744592819371894,0.002810732675305516,-0.004441042541764251,-0.004888347726722864,-0.0006431838612482865,-0.0036811004552940174,0.0,-0.0010842411269870178,0.0,-0.01071523209853631,-0.05263152941442195,0.004119161314643627,0.002335242783515934,0.0013908532327067125,0.0011561328779106095,0.008607498010684056,-0.006756965874726517,-0.006114858620004937,-0.003580666323654169,0.0
2010-02-15,0.01800074864554846,0.014041442846218999,0.016800433282576854,0.002820145801822882,0.0019471275075568784,0.00486144871171601,-0.00781699726631524,0.013090156278411591,0.0,-0.007852705999167875,-0.055555583150297405,0.0018844319642288276,0.0022189871824442875,0.0012614381094655513,0.003949639594899912,0.015071423946699802,0.019784319754667434,0.015343773068201783,-0.017800380322078313,0.0
2010-02-16,0.0,0.0,0.0,0.016574237326887342,0.014701242600493769,0.014823434476294084,0.0020922368970408556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,0.0042379594555796984,0.005464796596702515,0.003937229898525629,0.015309160237279018,0.01005338322217142,0.006197440818211275,0.02716496779779254,0.0,0.0,0.021288228147837707,0.05882356034843128,-0.011398363594790406,-0.005314433701278709,-0.0022694611078856175,-0.0033576802399349903,-0.004179003489564015,0.008465482828219573,-0.005708538116891981,-0.010380387269823488,0.0
2010-02-18,0.006584742448973557,0.006926286155191752,0.008115065159801427,0.0060721724210699435,0.0056778298379984715,0.00919152467543305,0.0028001190806232756,-0.005447517376136579,0.0,0.01630140796934776,-0.055555583150297405,-0.004030689778226848,-0.003561685454563479,-0.0013891079249929161,-0.0006743566254856503,0.001876441378574123,0.013291572259984896,0.00930855643014672,0.015217956529471444,0.0
2010-02-19,0.002186622042297248,0.0009636198650322392,0.0009091993952452526,0.00579267482381729,0.007330394688433772,0.006215863936683164,-0.020522126993398504,-0.025860687991870024,0.0,-0.0055219323152030375,0.11764703304297397,0.005396069748131671,0.0005588709135684322,0.0,0.0035644215896095677,-0.006209373723160216,-0.006904014261550073,-0.004528495460025983,-0.004742526905884836,0.0
2010-02-22,-0.0010458578339902491,-0.0008200509809058731,-0.0018236001744648123,-0.003406274441329016,-0.0058737453235231385,-0.0011384601981812015,0.02735096144849014,0.024291219742742287,0.0,0.004494965535214446,-0.10526313725600922,-0.004137133588618225,-0.0007818500201532963,-0.0003797075206883882,0.0005752092203812342,-0.006198266314480283,-0.0013901549761438092,0.003772523201744926,0.004169484937147416,0.0
2010-02-23,-0.012102809596931441,-0.012751875540039537,-0.00972416763154682,-0.013213696388672203,-0.014831855140698291,-0.006913174141904177,-0.004650762750067372,0.012059047870626394,0.0,-0.02842854418252705,0.3529411867828105,0.01560435208153299,0.007597663057084425,0.003797067425403533,0.0023986044060093636,-0.01676488778137164,-0.013922670379850288,-0.014240991442369566,-0.006524842525746033,0.0
2010-02-24,0.00972045942422195,0.010147083965255765,0.008923005268782314,0.0023252585365840517,0.0020413631102187413,0.005230344523475372,-0.014805646876812961,-0.00752847624618147,0.0,0.0010837032018755632,-0.043478283404402185,0.0024316221336670996,0.0005544225722042828,0.0012610027910853194,0.004305014517922423,0.018268726580352945,0.010589436011991138,-0.006728147004346652,0.021153202443078722,0.0
2010-02-25,-0.002081040179913507,-0.0007513447443975307,-0.005121367128739673,-0.020160485695090324,-0.014812490935227185,-0.012109473921244285,-0.00949815973454371,-0.0033306032368199956,0.0,-0.01434370074551139,0.045454570084564105,0.005623379260658146,0.0036573880933992164,0.0013848625419323746,-0.0010474504767560289,0.006677618015147768,-0.0010479805810822418,-0.009482993641278914,-0.012696326904130362,0.0
2010-02-26,0.0014053791778985136,0.001808254834114953,0.00040979360349191474,0.01868561566150051,0.011953350916999561,0.014455648111881159,0.0023827368741389243,0.010251632904338948,0.0,-0.012904978542654932,0.0,0.005154483967725998,0.0015461307317499173,0.001131716085466472,0.006582066709389878,0.012970383812789699,0.0024475868584232785,0.0007027357712772186,0.0016920861489049255,0.0
2010-03-01,0.01015850827289455,0.015775673263915158,0.00760564627138427,0.01637726203481016,0.0205502594446052,0.009599384133672562,0.004545640851552957,0.02174957594325977,0.0,0.0030597824468616697,0.043478218616745945,-0.0004387881424309237,0.0010389762095579513,0.0010584778325246624,0.001283921051698389,0.021356854983460405,0.012207610992458706,0.011180737248777772,0.051858134503517395,0.0
2010-03-02,0.0023304422719907514,0.0031756094978567795,0.0002105415122062304,0.011242719900393938,0.011035299764093898,0.01446571278143649,0.004893824411212222,-0.00716250254611106,0.0,0.0022185622685071404,0.04166668994973155,-0.001313163585418664,0.0005517983015332906,0.0007542400845765851,0.002091114762820867,-0.0006697813069697078,-0.019296874664898156,0.015712724742639628,0.007949251112224331,0.0
2010-03-03,0.00042920160206150193,-4.827600085466344e-05,-0.000886096524271851,0.00802747651666258,0.0071530156009160795,0.008953173133589232,0.0030620519560025095,-0.0014024758014067329,0.0,0.0030436961080180236,0.08000004291534424,-0.0025212935764519218,-0.0009932343907526064,0.00012709891841922172,0.0020867511267335104,0.002297997416979669,0.0,0.007873474638397715,0.002867784338788759,0.0
2010-03-04,0.0037361180334851696,0.005099412149761395,0.004557177801602474,-0.0036720973085773156,-0.003877711305178,-0.0010843634403618907,-0.010476783264272593,-0.014418393782868133,0.0,-0.00524139404296875,0.0,0.005274686638081727,0.0017681251514172214,0.000753727055550435,0.0004732422406097392,0.006592601487577232,0.00597349500915989,0.016999085742287035,0.020970684267585415,0.0
2010-03-05,0.014007480947064943,0.014849666141317108,0.011686989161741046,0.021421428647498075,0.014156257385425697,0.013134970113181321,0.02200339063088208,0.010312678960462396,0.0,0.02107597790628013,0.07407400048809576,-0.013118241388887286,-0.004742760941564672,-0.001507602981513978,-0.001229962142014207,0.03910601625969634,-0.0013972187122429647,0.017346160467033078,0.002956516590394198,0.0
2010-03-08,-0.00017559601339156572,0.002518908605868786,-0.0012947572267814067,-0.0017593718705282146,-0.00024665956568481473,0.0012322566637514853,0.020923984831153986,0.019669954481825958,0.0,0.007061386051165908,0.0,-0.005206534893474335,-0.0026596469424442493,-0.0016358475618858392,0.001609683411758045,0.0005935648105386271,0.0013991736638678809,-0.003066278431901104,0.00930881137822026,0.0
2010-03-09,0.0017127370855292146,0.0036317359264343985,0.001123935523395847,0.0016574623645153608,0.0016984569544744588,-0.0007848450018210773,-0.0017258331240771474,0.0005039253936105492,0.0,-0.0018878019381990407,0.034482829494228984,0.00022206144322844956,0.00255541906635548,0.0006298882744009138,-0.0009451716023617385,0.01798412767760338,0.005937403146532683,-0.004071088822689473,-0.009914665533779843,0.0
2010-03-10,0.00452455995494172,0.007805432637021825,0.00027925873030176795,0.008577993145472806,0.008635920301654831,0.006836530407869912,-0.0003530083426406261,3.4812188244526254e-05,0.0,0.005133762100258288,-0.033333399560713795,-0.002561520585083854,-0.0016619804332598243,-0.000755208358972026,0.0009460657968869413,0.008160825116509063,0.00590332872518462,0.029025851330788166,0.013119055452289752,0.0
2010-03-11,0.004041519314613495,0.004031458895895845,0.004212016213739567,-0.0037022726922379956,-0.0013627612113202847,-0.004130818098313949,0.009563710647625623,0.0009387912523883823,0.0,0.0,0.0,0.0036844642608295786,-0.0008884016173736908,-0.0001259631882813972,-0.00037759878538523584,0.002935476719736263,0.007248978217464064,0.008135830825202195,0.023523114600585426,0.0
2010-03-12,-0.00021734594703937127,-0.00033779284485280225,0.001210966818828263,-0.00039451987105676434,0.002779728334286302,0.0014954499345023464,0.008092824507557106,-0.0008695501763850144,0.0,-0.002688169458695655,-0.034482726727597,0.0062274925853256224,0.0015559212015785473,0.00037846776872818566,0.0020813571302169542,0.004878235537947306,0.0030840729821242086,-0.002753114751587127,-0.013175598445278047,0.0
2010-03-15,0.000452194832708086,-0.0023018302349933073,0.0016433383215301856,-0.009291131828108146,-0.006988904434571341,-0.005652681775549784,6.703429558130303e-05,-0.006159463697168133,0.0,-0.0016172619676485533,0.035714251502436234,-0.0013261051188394601,0.0,0.0013857757533115578,-0.00018939751686419815,-0.012180307791401779,0.0006830302310742997,-0.02822933376555581,-0.005234429016991227,0.0
2010-03-16,0.0077791163013856135,0.0066886725098112,0.0041185358706836706,0.01234673640553563,0.01142195135003199,0.00473730321647281,-0.0028153425222896544,-0.0026647211178800756,0.0,-0.013768866060896334,0.06896555622182587,0.007968381470753627,0.003882419975866913,0.0017617347400880057,0.004627170606834818,0.002724988988598298,0.0027313835650726315,0.0035867745226791925,0.0050331720554877,0.0
2010-03-17,0.005821675803744153,0.004659390868624769,0.004462805567019501,0.0048083732063199935,0.00892474257861986,0.00430577818891642,0.011683817998145773,0.0171983901506354,0.0,-0.0030112663707178022,-0.032258033504347416,0.004281399313057932,0.0012155210275168749,0.0002512985267879575,0.0036653258733563288,-0.0014700056024837815,0.00885288102016113,0.000637083731567234,-0.0034145289196908513,0.0
2010-03-18,-0.0003258460273372066,0.0009166424562012665,0.0042389975032930405,-0.004979916438418441,-0.0019869141190941297,-0.00035432093778098306,-0.009491138626929185,-0.002516791932383078,0.0,0.008237224524905828,-0.033333399560713795,-0.0032788935087602056,-0.0026490201233080324,-0.0017584211996456434,-0.0019670001210984056,0.0023646796750416144,-0.0006750743747803156,0.0014851073363040257,0.010811649174771176,0.0
2010-03-19,-0.005086446449439896,-0.007054848023157034,-0.0034501221703100438,-0.003234994453152784,-0.004969784079879691,0.001329174471023542,0.007510166210578317,0.0018822845589028248,0.0,0.004084995965323968,0.0,0.0009871650914821117,-0.0013277903562466387,0.000754655607058563,-0.000749946229913756,-0.010683296420108457,-0.000675358822981309,-0.011299250160440866,-0.01815307133628985,0.0
2010-03-22,0.005095296193887933,0.00884008701586314,0.004087624234212495,0.0006521711278131281,0.0008474523011190449,-0.0009911501671577838,-0.004671653143444421,-0.020475129456966168,0.0,-0.006509337996258413,-0.034482726727597,0.001095087345833301,0.0033246628006062817,0.0010061038225066543,0.0015964709933666832,0.011248635770261028,0.00033807932141005637,-0.004464542667367621,0.0009206048380370202,0.0
2010-03-23,0.007170966908320198,0.00828257856703285,0.00954399062504896,0.006250012430785379,0.004972028314196297,0.005155478369430311,0.0,0.0026049130868355252,0.0,0.004640993570834695,-0.07142860944173757,-0.004706707814209676,-0.0020985594730615897,0.0,-0.000656970585695249,0.016062381648215274,0.009458988137065916,-0.015246458312053957,-0.009274184912531624,0.0
2010-03-24,-0.005493304207041971,-0.006823330408317174,-0.004837956614441974,-0.0006932208828543951,0.0036112689638685413,0.0007578617832575407,0.003794255818822645,0.0009929513482687113,0.0,0.040489110523141525,0.03846161781683777,-0.018255666103872192,-0.00996130882060009,-0.005023726150855556,-0.007411257121466508,0.004422859790157663,-0.007697468243692662,0.015172952408723406,-0.009438321521351822,0.0
2010-03-25,-0.001704167338318907,-0.0005628314840807613,0.0004669158446599653,0.01282844519694204,0.015557243800712106,0.00877090012597681,0.0012777898524649611,-0.010951141426049693,0.0,0.018803872231551777,-0.03703711062301529,-0.006384894154490839,-0.0036894395390439927,-0.003155881352461587,-0.00359057996604617,-0.011858464521026901,0.012141604241824977,0.009958264366620284,0.052249271877399917,0.0
2010-03-26,0.000737722599547963,-0.0009510385709838864,0.0008440377649698849,-0.0028871657612373758,-0.002103455957437883,-0.004312410648293796,0.015469834179566933,0.013213558377601409,0.0,-0.011791849152730904,0.0,0.0028180753722619745,0.0023562948424851182,0.002152354738515161,0.00303441467977561,0.01875144375833071,-0.011662521544238857,-0.00033764719147477695,0.0024493426421048348,0.0
2010-03-29,0.005683234964352302,0.0038537470037058874,0.004193409115066604,0.0029406333702948206,0.006013070831639933,0.0013502008263195364,-0.0009003326115338828,0.008755016145922667,0.0,0.00233464666614136,-0.03846150319251662,-0.0038221602336915295,-0.001454594368860751,-0.0021477320572447223,-0.0008504385625441868,0.006452684867080283,-0.0023599425405294028,-0.0004264806718127234,0.0004442854281088149,0.0
2010-03-30,4.265937281555665e-05,0.0026326480650031847,0.001060913956266285,-0.0033119536004283523,-0.0023388424462749136,-0.006724287620022529,0.010073292388675936,0.006467796575253537,0.0,0.001035183337651402,0.20000004768371582,0.003159276195807914,0.0010087623703405324,0.002026121835916772,0.0005680559136311825,0.014889014334429795,0.006082680568955334,0.007574046331578099,0.010805203340767955,0.0
2010-03-31,-0.00327287474868454,-0.0052806378166261325,-0.004656466829578987,-0.0033605530003463224,0.0018070328650723333,0.0012870076018756116,-0.0006487454405436077,-0.006336411214584392,0.0,-0.009048626048228092,0.0,0.006863206301411351,0.002351807730833544,0.0008849588452726209,0.0004729735651791689,-0.0036042947370124034,-0.016123551775636957,0.0007234762665591088,-0.005930614153551894,0.0
2010-04-01,0.0074138011482498545,0.0019266865430453972,0.006488240867363215,0.01515345219441877,0.013327308059451815,0.011497253955335074,0.013927934231640737,0.01401410100117273,0.0,0.00678320460823989,0.0,-0.0024443487293016597,-0.002072432928635237,-0.0003169431106474496,0.0021744467057414063,0.004128140691278093,-0.004438140532559531,0.0029623152257400864,-0.02916696753615844,0.0
2010-04-02,0.00792799084446738,0.011217087587318542,0.004253609692099314,0.004885681042707812,0.002670153472550396,0.006179394002237881,0.0037075745861698817,0.018190534022844318,0.0,0.03498315408074193,0.06666660043928618,-0.01663921147672487,-0.008983062024793709,-0.0058276030076539476,-0.009191432874852246,0.01067909486359886,0.0037723185933962178,0.003885468404832837,-0.002427705682831127,0.0
2010-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004714649774560042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,0.0016842957106795176,0.0029964763592496,-0.0003243772868265493,0.0,0.0,0.0,-0.005024956846448769,0.0,0.0,-0.006509770446005092,0.03125006402842834,0.0015998814661621896,0.0029457116998639066,0.0007644482670252639,0.0023905386530831407,0.004402462557701714,0.0017081831013980864,-0.004886152400431332,0.030952892449414682,0.0
2010-04-07,-0.005876707172041695,-0.002318665118952956,-0.006606268700031226,-0.00665278003446923,-0.0047662834219712735,-0.003165837138721206,0.0009315251946317993,0.0,0.0,-0.026461698787682342,-0.030303090509739783,0.012784224234135833,0.0062136046582166315,0.0038203902165221404,0.005057064982551651,0.004425579071781982,0.0010231447843875863,-0.008236246602670638,-0.005089944800012569,0.0
2010-04-08,0.003374341747336196,0.002324053821483485,0.002711697938715174,-0.012046280483476002,-0.00812869561068641,-0.00857324612667587,-0.011036195705620089,-0.0028150448050461296,0.0,0.008542581694933382,-0.031249970896168877,0.0004511525772357139,-0.0011227643891040806,-0.0005075328906024579,-0.0018987400009328192,-0.0027018923952041307,0.01942066052576341,0.0070092258407428165,0.04515453631680333,0.0
2010-04-09,0.00668390656297202,0.0070748190543517,0.006431668769862675,0.01811758289205323,0.012617022212503493,0.010205297441538752,0.0032359420323311294,0.015615325720324646,0.0,-0.0020533617020442874,-0.032258033504347416,0.002365746459728646,0.001124026405925127,0.001904043626022034,0.0006654830770076448,0.00766818360120447,0.014037462042756577,-0.002237902028886074,-0.006384800964120418,0.0
2010-04-12,0.0017666094762833762,0.001556638325774573,0.0007838358780694055,-9.884870193599404e-06,0.0001583669716656022,0.0011610111440825133,0.004244832586145719,-0.0031668090201949495,0.0,-0.010802483330629054,-0.09999999999999998,0.005281882288223905,0.002694718685578801,0.0010133474702873624,0.002851217407884743,0.002068180925982377,-0.0006592768601944021,0.01149726816543084,0.008139391973025267,0.0
2010-04-13,0.0006854008197059169,0.0033036216967259335,0.0012220818016643875,-0.004569808607733594,-0.0031772273888828195,-0.002769267954225274,-0.008058187392997684,-0.0015647465496130275,0.0,-0.009100324443923946,0.11111111111111116,0.0032419427981651427,0.0019022930085141887,0.0020238089007389437,0.0036023088532863845,0.0005775306140112235,0.004287707736113644,0.024514170275113933,-0.007365445637085188,0.0
2010-04-14,0.011150066851666862,0.015762479710554667,0.009409790208798618,0.006376494237279928,0.007634588589690017,0.006005104084233492,0.003912644040213076,0.0008098430972076631,0.0,0.01154550225646811,0.0333333002196432,-0.0070198661233520365,-0.0026806388730331587,-0.0007567615360146718,-0.0008500296452967904,0.01344716818535363,0.012150976445459483,0.003800480154268815,0.02939502441374997,0.0
2010-04-15,0.0008425387276917995,0.004323528468630267,0.0019293129582667046,0.0019592259820933045,0.0020786017411662527,0.004951468398734393,0.006148171428202787,0.0016450394714118133,0.0,-0.0018158156803600445,-0.032258033504347416,0.001122139636725139,0.0016803074660294293,0.0015166389765155497,0.0017008737954802289,0.013146886725175833,0.0016223579604299765,0.01069605289113884,0.010673643180531434,0.0
2010-04-16,-0.016126534744455467,-0.01368607914430775,-0.011297892401358589,-0.01943601181343646,-0.017571512057922067,-0.01390557939914161,-0.015222063828392085,-0.013203489456494744,0.0,-0.02027028785325513,0.0,0.007286662443034553,0.006040468877516414,0.0021446626507599653,0.002360212788141247,-0.006106533992649599,-0.0064785092590337046,-0.075843955908099,-0.025030844647942585,0.0
